id	title	name_src	type	aat_type	ccodes	lon	lat	geom_src	close_match
5000404	Santo Tomas Villa Nueva	estado_1794	Poblacion	inhabited place	["CO"]	-72.98202	10.60457	estado_1794	
5000405	El Rosario	estado_1794	Pueblo	inhabited place	["CO"]	-73.17933467	10.84622465	estado_1794	
5000406	Santa Ana Tupes	estado_1794	Poblacion	inhabited place	["CO"]	-73.18271512	10.33278323	estado_1794	
5000407	San Juan Cesar	estado_1794	Poblacion	inhabited place	["CO"]	-73.00598	10.77053	estado_1794	
5000408	San Isidro del Molino	estado_1794	Pueblo	inhabited place	["CO"]	-72.92942	10.65607	estado_1794	
5000409	Santa Cruz Urumita	estado_1794	Poblacion	inhabited place	["CO"]	-73.01404	10.56044	estado_1794	["http://www.geonames.org/3666381", "http://www.wikidata.org/entity/Q1525847"]
5000410	Fonseca	estado_1794	Poblacion	inhabited place	["CO"]	-72.838006	10.886181	estado_1794	["http://vocab.getty.edu/page/tgn/1023811"]
5000411	Ciudad de Nueva Valencia	estado_1794	Ciudad	inhabited place	["CO"]	-73.39293	10.30154	estado_1794	
5000412	San Marcos del Paso del Adelantado	estado_1794	Poblacion	inhabited place	["CO"]	-73.750469	9.658948	estado_1794	["http://www.geonames.org/3683538", "http://www.wikidata.org/entity/Q1441955"]
5000415	Fernan Buco	estado_1794	Pueblo	inhabited place	["CO"]	-73.35931821	9.920403348	estado_1794	
5000417	Casacara	estado_1794	Pueblo	inhabited place	["CO"]	-73.261076	9.833878	estado_1794	
5000418	Espiritu Santo	estado_1794	Poblacion	inhabited place	["CO"]	-73.23751	10.03491	estado_1794	
5000419	Jagua	estado_1794	Poblacion	inhabited place	["CO"]	-73.33423	9.56233	estado_1794	
5000420	San Antonio Ariguani	estado_1794	Pueblo	inhabited place	["CO"]	-73.4107	10.5803	estado_1794	
5000421	Barichara	estado_1794	Poblacion	inhabited place	["CO"]	-73.222806	6.637512	estado_1794	["http://www.wikidata.org/entity/Q1576773", "http://www.geonames.org/3689187", "http://vocab.getty.edu/page/tgn/1023721"]
5000422	Zapatoca	estado_1794	Poblacion	inhabited place	["CO"]	-73.268721	6.816693	estado_1794	["http://www.geonames.org/3665587", "http://www.wikidata.org/entity/Q1574792", "http://vocab.getty.edu/page/tgn/1024070"]
5000423	Aratoca	estado_1794	Poblacion	inhabited place	["CO"]	-73.017765	6.694109	estado_1794	["http://www.wikidata.org/entity/Q933015", "http://www.geonames.org/3689723"]
5000424	Guane	estado_1794	Pueblo	inhabited place	["CO"]	-73.2399	6.6785	estado_1794	
5000425	Curiti	estado_1794	Pueblo	inhabited place	["CO"]	-73.06915	6.60622	estado_1794	
5000426	San Jose de la Robada	estado_1794	Poblacion	inhabited place	["CO"]	-73.287949	6.638929	estado_1794	
5000427	San Antonio Padua Pinchote	estado_1794	Poblacion	inhabited place	["CO"]	-73.171824	6.531664	estado_1794	["http://www.geonames.org/3672204", "http://www.wikidata.org/entity/Q585762"]
5000428	San Jose del Valle	estado_1794	Poblacion	inhabited place	["CO"]	-73.14409	6.44767	estado_1794	
5000429	Charala	estado_1794	Poblacion	inhabited place	["CO"]	-73.14752	6.28687	estado_1794	["http://www.wikidata.org/entity/Q652409", "http://www.geonames.org/3686738"]
5000430	Simacota	estado_1794	Poblacion	inhabited place	["CO"]	-73.33742	6.443509	estado_1794	["http://www.wikidata.org/entity/Q1578171", "http://www.geonames.org/3668023"]
5000431	Oyba	estado_1794	Poblacion	inhabited place	["CO"]	-73.29904	6.26471	estado_1794	["http://www.geonames.org/3673637", "http://www.wikidata.org/entity/Q1577577"]
5000432	Culatas	estado_1794	Poblacion	inhabited place	["CO"]	-73.24057	6.35603	estado_1794	["http://www.geonames.org/3685996", "http://www.wikidata.org/entity/Q1655570"]
5000433	Chima	estado_1794	Poblacion	inhabited place	["CO"]	-73.37258	6.34414	estado_1794	["http://www.geonames.org/3686608", "http://www.wikidata.org/entity/Q783143"]
5000434	Ocamonte	estado_1794	Poblacion	inhabited place	["CO"]	-73.122337	6.340084	estado_1794	["http://www.geonames.org/3673664", "http://www.wikidata.org/entity/Q1655496"]
5000435	Riachuelo	estado_1794	Poblacion	inhabited place	["CO"]	-73.0629	6.355	estado_1794	
5000436	Paramo	estado_1794	Poblacion	inhabited place	["CO"]	-73.1693	6.41657	estado_1794	
5000437	Puente Real	estado_1794	Poblacion	inhabited place	["CO"]	-73.6791	5.8771	estado_1794	["http://www.geonames.org/3671591", "http://www.wikidata.org/entity/Q1525489"]
5000438	Guabata	estado_1794	Pueblo	inhabited place	["CO"]	-73.699788	5.954265	estado_1794	["http://www.wikidata.org/entity/Q597693", "http://www.geonames.org/3681346"]
5000439	Popoa	estado_1794	Pueblo	inhabited place	["CO"]	-73.713434	5.907161	estado_1794	
5000440	Chipata	estado_1794	Poblacion	inhabited place	["CO"]	-73.637457	6.061675	estado_1794	["http://www.wikidata.org/entity/Q2430935", "http://www.geonames.org/3686530"]
5000441	Guepsa	estado_1794	Poblacion	inhabited place	["CO"]	-73.57468	6.02412	estado_1794	
5000442	Jesus, Maria y Jose	estado_1794	Poblacion	inhabited place	["CO"]	-73.78302	5.87672	estado_1794	
5000443	Saboya	estado_1794	Pueblo	inhabited place	["CO"]	-73.765671	5.697521	estado_1794	
5000444	Moniquira	estado_1794	Poblacion	inhabited place	["CO"]	-73.574131	5.876651	estado_1794	
5000445	San Jose de Pare	estado_1794	Poblacion	inhabited place	["CO"]	-73.54649	6.01654	estado_1794	
5000446	Tirano	estado_1794	Poblacion	inhabited place	["CO"]	-73.41710269	6.247286584	estado_1794	
5000447	Suayta	estado_1794	Poblacion	inhabited place	["CO"]	-73.44222	6.10288	estado_1794	["http://vocab.getty.edu/page/tgn/1024025", "http://www.wikidata.org/entity/Q2434325"]
5000448	Chitaraque	estado_1794	Pueblo	inhabited place	["CO"]	-73.44718	6.02747	estado_1794	["http://www.geonames.org/3686455", "http://www.wikidata.org/entity/Q1574783"]
5000449	Santa Ana	estado_1794	Poblacion	inhabited place	["CO"]	-73.48056	6.05703	estado_1794	["http://www.wikidata.org/entity/Q1575506", "http://www.geonames.org/3668594"]
5000450	San Benito	estado_1794	Poblacion	inhabited place	["CO"]	-73.50889	6.12627	estado_1794	["http://www.geonames.org/3670044", "http://www.wikidata.org/entity/Q1655659"]
5000451	La Aguada	estado_1794	Poblacion	inhabited place	["CO"]	-73.52165	6.16231	estado_1794	
5000452	Biracacha	estado_1794	Pueblo	inhabited place	["CO"]	-73.296714	5.436897	estado_1794	
5000453	Soraca	estado_1794	Pueblo	inhabited place	["CO"]	-73.33351	5.50108	estado_1794	
5000454	Pesca	estado_1794	Poblacion	inhabited place	["CO"]	-73.050977	5.558611	estado_1794	["http://www.geonames.org/3672430", "http://vocab.getty.edu/page/tgn/1023916", "http://www.wikidata.org/entity/Q1575463"]
5000455	Siachoque	estado_1794	Pueblo	inhabited place	["CO"]	-73.244781	5.511353	estado_1794	["http://www.wikidata.org/entity/Q1576379", "http://www.geonames.org/3668096"]
5000456	Ramiriqui	estado_1794	Pueblo	inhabited place	["CO"]	-73.335825	5.401307	estado_1794	
5000457	San Salvador de Toca	estado_1794	Pueblo	inhabited place	["CO"]	-73.1845	5.5652	estado_1794	
5000458	Cucuy Pueblo	estado_1794	Pueblo	inhabited place	["CO"]	-72.443663	6.409384	estado_1794	
5000459	Guycan	estado_1794	Pueblo	inhabited place	["CO"]	-72.41171	6.46335	estado_1794	
5000460	Boabyta	estado_1794	Poblacion	inhabited place	["CO"]	-72.58421	6.33015	estado_1794	["http://www.wikidata.org/entity/Q1576227", "http://www.geonames.org/3688775", "http://vocab.getty.edu/page/tgn/1023727"]
5000461	La Salina	estado_1794	Poblacion	inhabited place	["CO"]	-72.3351	6.1266	estado_1794	["http://www.wikidata.org/entity/Q952145", "http://www.geonames.org/3677767"]
5000462	Cocuy	estado_1794	Pueblo	inhabited place	["CO"]	-72.4442	6.4183	estado_1794	["http://www.wikidata.org/entity/Q1656207", "http://www.geonames.org/3672981"]
5000463	Chiscas	estado_1794	Poblacion	inhabited place	["CO"]	-72.500157	6.553033	estado_1794	["http://www.geonames.org/3686471", "http://www.wikidata.org/entity/Q1654579", "http://vocab.getty.edu/page/tgn/1023767"]
5000464	Guacamayas	estado_1794	Pueblo	inhabited place	["CO"]	-72.5002	6.4599	estado_1794	
5000465	La Capilla	estado_1794	Poblacion	inhabited place	["CO"]	-72.555981	6.401757	estado_1794	["http://www.geonames.org/3669314", "http://www.wikidata.org/entity/Q1654673"]
5000466	Ubita	estado_1794	Poblacion	inhabited place	["CO"]	-72.55865	6.3163	estado_1794	["http://www.geonames.org/3676885", "http://www.wikidata.org/entity/Q1654706"]
5000467	Gameza	estado_1794	Pueblo	inhabited place	["CO"]	-72.8057	5.8027	estado_1794	
5000468	Socota	estado_1794	Pueblo	inhabited place	["CO"]	-72.636586	6.041244	estado_1794	
5000469	Socha	estado_1794	Pueblo	inhabited place	["CO"]	-72.69201	5.99709	estado_1794	["http://www.wikidata.org/entity/Q1574712", "http://www.geonames.org/3667897"]
5000470	Tobacia	estado_1794	Pueblo	inhabited place	["CO"]	-72.94442	5.856714	estado_1794	
5000471	Bubanza	estado_1794	Poblacion	inhabited place	["CO"]	-72.88467	5.82994	estado_1794	
5000472	Beteytiba	estado_1794	Poblacion	inhabited place	["CO"]	-72.80847	5.91072	estado_1794	["http://www.wikidata.org/entity/Q1654814", "http://www.geonames.org/3688846"]
5000473	Topaga	estado_1794	Pueblo	inhabited place	["CO"]	-72.832169	5.768888	estado_1794	
5000474	Tasco	estado_1794	Poblacion	inhabited place	["CO"]	-72.78112	5.90983	estado_1794	["http://www.wikidata.org/entity/Q1574813", "http://www.geonames.org/3667373"]
5000475	Cheba	estado_1794	Pueblo	inhabited place	["CO"]	-72.546393	6.154414	estado_1794	
5000476	Topaypi	estado_1794	Pueblo	inhabited place	["CO"]	-74.30214	5.33479	estado_1794	
5000477	Caparrapi	estado_1794	Pueblo	inhabited place	["CO"]	-74.491429	5.34686	estado_1794	
5000478	Terama alta	cespedesia	Poblacion	inhabited place	["CO"]	-74.422157	5.19666	cespedesia	
5000479	Chiquisa	estado_1794	Pueblo	inhabited place	["CO"]	-73.45011	5.63934	estado_1794	["http://www.wikidata.org/entity/Q1575485", "http://www.geonames.org/3686495"]
5000480	Monquira	estado_1794	Pueblo	inhabited place	["CO"]	-73.5587	5.6479	estado_1794	
5000481	Gachantiva	estado_1794	Pueblo	inhabited place	["CO"]	-73.548282	5.751607	estado_1794	
5000482	Suta	estado_1794	Poblacion	inhabited place	["CO"]	-73.620505	5.620543	estado_1794	
5000483	Payme	estado_1794	Poblacion	inhabited place	["CO"]	-74.15273	5.37041	estado_1794	["http://www.wikidata.org/entity/Q597973", "http://www.geonames.org/3673372"]
5000484	Avipi	estado_1794	Pueblo	inhabited place	["CO"]	-74.15991838	5.549411411	estado_1794	
5000485	Maripi	estado_1794	Pueblo	inhabited place	["CO"]	-74.00519	5.54994	estado_1794	
5000486	Copere	estado_1794	Pueblo	inhabited place	["CO"]	-74.04601	5.47478	estado_1794	["http://www.wikidata.org/entity/Q1654517", "http://www.geonames.org/3685943"]
5000487	Paune grande	estado_1794	Pueblo	inhabited place	["CO"]	-73.97818	5.65539	estado_1794	["http://www.wikidata.org/entity/Q1577120", "http://www.geonames.org/3672698"]
5000488	El Morroso	estado_1794	Poblacion	inhabited place	["CO"]	-74.09721645	5.565118986	estado_1794	
5000489	Mopora	cespedesia	Pueblo	inhabited place	["CO"]	-73.970296	5.747832	cespedesia	
5000490	Yacopi	cespedesia	Pueblo	inhabited place	["CO"]	-74.33794	5.45882	cespedesia	
5000491	Quipama	cespedesia	Pueblo	inhabited place	["CO"]	-74.18125	5.52297	cespedesia	
5000492	Oycata	estado_1794	Pueblo	inhabited place	["CO"]	-73.3083	5.59491	estado_1794	
5000493	Tuta	estado_1794	Pueblo	inhabited place	["CO"]	-73.22645	5.69096	estado_1794	
5000494	Motavita	estado_1794	Pueblo	inhabited place	["CO"]	-73.36479	5.57736	estado_1794	["http://www.geonames.org/3674280", "http://www.wikidata.org/entity/Q1577790"]
5000495	Combita	estado_1794	Pueblo	inhabited place	["CO"]	-73.323763	5.63435	estado_1794	
5000496	Sotaquira	estado_1794	Pueblo	inhabited place	["CO"]	-73.24993	5.765108	estado_1794	["http://www.wikidata.org/entity/Q1579502", "http://www.geonames.org/3667796"]
5000497	Gambita	estado_1794	Pueblo	inhabited place	["CO"]	-73.345341	5.945902	estado_1794	["http://www.geonames.org/3682179", "http://www.wikidata.org/entity/Q1655623"]
5000498	Sora	estado_1794	Pueblo	inhabited place	["CO"]	-73.44995	5.5671	estado_1794	["http://www.geonames.org/3667806", "http://www.wikidata.org/entity/Q1655051"]
5000499	Cucayta	estado_1794	Pueblo	inhabited place	["CO"]	-73.45515	5.5429	estado_1794	
5000500	Samaca	estado_1794	Pueblo	inhabited place	["CO"]	-73.48572	5.49148	estado_1794	
5000501	Tinjaca	estado_1794	Pueblo	inhabited place	["CO"]	-73.647227	5.579078	estado_1794	
5000502	Raquira	estado_1794	Pueblo	inhabited place	["CO"]	-73.63225	5.53928	estado_1794	
5000503	Chiquinquira	estado_1794	Poblacion	inhabited place	["CO"]	-73.81562	5.61782	estado_1794	["http://vocab.getty.edu/page/tgn/1023765"]
5000504	Duitama	estado_1794	Pueblo	inhabited place	["CO"]	-73.033894	5.827706	estado_1794	["http://www.geonames.org/3685084", "http://www.wikidata.org/entity/Q1011125", "http://vocab.getty.edu/page/tgn/1023787"]
5000505	Zerinza Pueblo	estado_1794	Pueblo	inhabited place	["CO"]	-72.94768	5.95626	estado_1794	
5000506	Zatiba Pueblo	estado_1794	Pueblo	inhabited place	["CO"]	-72.705072	6.108509	estado_1794	
5000507	Santa Rosa de Viterbo	estado_1794	Poblacion	inhabited place	["CO"]	-72.98157718	5.874850647	estado_1794	["http://www.wikidata.org/entity/Q1526329", "http://www.geonames.org/3668447"]
5000508	Zerinza	estado_1794	Parcialidad	inhabited place	["CO"]	-72.9473	5.9543	estado_1794	
5000509	San Jose Sativa	estado_1794	Poblacion	inhabited place	["CO"]	-72.7059	6.1053	estado_1794	
5000510	Suata	estado_1794	Pueblo	inhabited place	["CO"]	-72.68107	6.33543	estado_1794	
5000511	Onsaga	estado_1794	Pueblo	inhabited place	["CO"]	-72.8178	6.34426	estado_1794	["http://www.geonames.org/3673590", "http://www.wikidata.org/entity/Q2245327"]
5000512	Petaquero	estado_1794	Poblacion	inhabited place	["CO"]	-72.85990803	6.427267513	estado_1794	
5000513	San Bartolome Capitanejo	estado_1794	Poblacion	inhabited place	["CO"]	-72.694527	6.528831	estado_1794	["http://www.geonames.org/3687490", "http://www.wikidata.org/entity/Q1574750"]
5000514	Llano de Enciso	estado_1794	Poblacion	inhabited place	["CO"]	-72.700079	6.668603	estado_1794	
5000515	Dolores Tequia	estado_1794	Poblacion	inhabited place	["CO"]	-72.7411	6.6763	estado_1794	
5000516	Tequia Pueblo	estado_1794	Parcialidad	inhabited place	["CO"]	-72.7383	6.674	estado_1794	
5000517	San Miguel	estado_1794	Poblacion	inhabited place	["CO"]	-72.6459	6.5767	estado_1794	
5000518	Valle de Miel	estado_1794	Poblacion	inhabited place	["CO"]	-72.9839	5.7643	estado_1794	
5000519	Macaravita	estado_1794	Poblacion	inhabited place	["CO"]	-72.592535	6.506084	estado_1794	["http://www.geonames.org/3675780", "http://www.wikidata.org/entity/Q1655505"]
5000520	Mongua	estado_1794	Pueblo	inhabited place	["CO"]	-72.800212	5.752915	estado_1794	["http://www.geonames.org/3674580", "http://www.wikidata.org/entity/Q1656199"]
5000521	Molagavita	estado_1794	Poblacion	inhabited place	["CO"]	-72.80787	6.67201	estado_1794	["http://www.geonames.org/3674618", "http://www.wikidata.org/entity/Q1575454"]
5000522	Firavitoba	estado_1794	Poblacion	inhabited place	["CO"]	-72.9923	5.66886	estado_1794	["http://www.geonames.org/3682465", "http://vocab.getty.edu/page/tgn/1023806", "http://www.wikidata.org/entity/Q1579392"]
5000523	Iza	estado_1794	Pueblo	inhabited place	["CO"]	-72.97897	5.6123	estado_1794	["http://www.geonames.org/3680426", "http://www.wikidata.org/entity/Q1655524"]
5000524	Cuitiba	estado_1794	Pueblo	inhabited place	["CO"]	-72.966161	5.580275	estado_1794	
5000525	Tota	estado_1794	Poblacion	inhabited place	["CO"]	-72.98551	5.56084	estado_1794	
5000526	Nobsa	estado_1794	Pueblo	inhabited place	["CO"]	-72.93978	5.77044	estado_1794	["http://vocab.getty.edu/page/tgn/1023894", "http://www.geonames.org/3673829", "http://www.wikidata.org/entity/Q1524817"]
5000527	Tibasosa	estado_1794	Pueblo	inhabited place	["CO"]	-73.003553	5.745589	estado_1794	["http://www.wikidata.org/entity/Q1525713", "http://www.geonames.org/3667213"]
5000528	Mongui	estado_1794	Pueblo	inhabited place	["CO"]	-72.84871	5.72168	estado_1794	
5000529	Puebloviejo	estado_1794	Poblacion	inhabited place	["CO"]	-72.884062	5.518451	estado_1794	["http://www.geonames.org/3689772", "http://www.wikidata.org/entity/Q1526099"]
5000530	Mogotes	estado_1794	Poblacion	inhabited place	["CO"]	-72.97033	6.47563	estado_1794	["http://www.wikidata.org/entity/Q1577177", "http://vocab.getty.edu/page/tgn/1023884", "http://www.geonames.org/3674640"]
5000531	Sincelada	estado_1794	Poblacion	inhabited place	["CO"]	-73.0779	6.2388	estado_1794	
5000532	Corrales	estado_1794	Poblacion	inhabited place	["CO"]	-72.844477	5.828615	estado_1794	
5000533	Guateque	estado_1794	Poblacion	inhabited place	["CO"]	-73.4724	5.00708	estado_1794	["http://vocab.getty.edu/page/tgn/1023834", "http://www.wikidata.org/entity/Q1577072", "http://www.geonames.org/3681356"]
5000534	Teguas	estado_1794	Pueblo	inhabited place	["CO"]	-73.1916	4.9533	estado_1794	
5000535	Sutatenza	estado_1794	Pueblo	inhabited place	["CO"]	-73.450823	5.023105	estado_1794	["http://www.geonames.org/3667647", "http://www.wikidata.org/entity/Q1654861"]
5000536	Garagoa	estado_1794	Poblacion	inhabited place	["CO"]	-73.364864	5.082316	estado_1794	["http://www.wikidata.org/entity/Q1524837", "http://www.geonames.org/3682160", "http://vocab.getty.edu/page/tgn/1023823"]
5000537	valle de Lengupa	estado_1794	Poblacion	inhabited place	["CO"]	-73.16101854	5.271833743	estado_1794	
5000538	Miraflores	estado_1794	Poblacion	inhabited place	["CO"]	-73.14451	5.19532	estado_1794	["http://vocab.getty.edu/page/tgn/1136605"]
5000539	Somondoco	estado_1794	Poblacion	inhabited place	["CO"]	-73.433052	4.986022	estado_1794	["http://www.wikidata.org/entity/Q1654735", "http://www.geonames.org/3667834"]
5000540	Tibirita	estado_1794	Poblacion	inhabited place	["CO"]	-73.50436	5.05227	estado_1794	["http://www.geonames.org/3667205", "http://www.wikidata.org/entity/Q1655992"]
5000541	Chiribi	estado_1794	Pueblo	inhabited place	["CO"]	-73.45693	5.35406	estado_1794	
5000542	Tibana	estado_1794	Pueblo	inhabited place	["CO"]	-73.39678	5.31741	estado_1794	
5000543	Boyaca	estado_1794	Pueblo	inhabited place	["CO"]	-73.36275	5.45391	estado_1794	
5000544	Guacheta	estado_1794	Pueblo	inhabited place	["CO"]	-73.68628	5.383339	estado_1794	
5000545	Lenguasaque	estado_1794	Pueblo	inhabited place	["CO"]	-73.71348	5.30677	estado_1794	["http://www.wikidata.org/entity/Q516210", "http://www.geonames.org/3676644"]
5000546	Hatoviejo	estado_1794	Poblacion	inhabited place	["CO"]	-73.59057223	5.222114195	estado_1794	["http://www.wikidata.org/entity/Q1526073", "http://vocab.getty.edu/page/tgn/1024060", "http://www.geonames.org/3665924"]
5000547	Ventaquemada	estado_1794	Poblacion	inhabited place	["CO"]	-73.52189	5.36637	estado_1794	["http://www.wikidata.org/entity/Q1525707", "http://www.geonames.org/3666166"]
5000548	Umbita	estado_1794	Poblacion	inhabited place	["CO"]	-73.456922	5.217645	estado_1794	
5000549	Ermita San Jose de David	estado_1794	Poblacion	inhabited place	["PA"]	-82.42648	8.42371	estado_1794	["http://vocab.getty.edu/page/tgn/1018831"]
5000550	N.S.de los Remedios	estado_1794	Poblacion	inhabited place	["PA"]	-81.832203	8.226013	estado_1794	["http://vocab.getty.edu/page/tgn/1018888"]
5000551	San Pablo	estado_1794	Pueblo	inhabited place	["PA"]	-82.50301476	8.456943666	estado_1794	
5000552	San Miguel Boqueron	estado_1794	Pueblo	inhabited place	["PA"]	-82.55532926	8.455228098	estado_1794	
5000553	Angeles Gualaca	estado_1794	Pueblo	inhabited place	["PA"]	-82.300803	8.536021	estado_1794	["http://vocab.getty.edu/page/tgn/1018840"]
5000554	San Buenaventura Las Palmas	estado_1794	Pueblo	inhabited place	["PA"]	-81.45469837	8.135140539	estado_1794	["http://vocab.getty.edu/page/tgn/1018853", "http://www.wikidata.org/entity/Q33456029", "http://www.geonames.org/3706292"]
